id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
433	liu (2015a)	"<table><tr><td>Authors:</td><td>liu, xuan; bao, zhen; lu, dan; li, zuyi</td></tr><tr><td>Title:</td><td>modeling of local false data injection attacks with reduced network information</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 6(4), 1686-1696</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/tsg.2015.2394358	-1.1437	-0.2975	3	230	449	164	4.3092	2015	164	4.3092
436	angelopoulos (2020)	"<table><tr><td>Authors:</td><td>angelopoulos, angelos; michailidis, emmanouel t.; nomikos, nikolaos; trakadas, panagiotis; hatziefremidis, antonis; voliotis, stamatis; zahariadis, theodore</td></tr><tr><td>Title:</td><td>tackling faults in the industry 4.0 era—a survey of machine-learning solutions and key aspects</td></tr><tr><td>Source:</td><td>sensors (switzerland), 20(1)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/s20010109	0.9013	-0.0211	1	130	162	153	6.2568	2020	153	6.2568
443	guo (2016)	"<table><tr><td>Authors:</td><td>guo, qinglai; xin, shujun; sun, hongbin; wang, jianhui</td></tr><tr><td>Title:</td><td>power system cyber-physical modelling and security assessment: motivation and ideas</td></tr><tr><td>Source:</td><td>zhongguo dianji gongcheng xuebao/proceedings of the chinese society of electrical engineering, 36(6), 1481-1489</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.13334/j.0258-8013.pcsee.2016.06.003	-0.5856	-0.2131	4	302	492	163	5.0812	2016	163	5.0812
445	liu (2013)	"<table><tr><td>Authors:</td><td>liu, shichao; liu, xiaoping p.; saddik, abdulmotaleb el</td></tr><tr><td>Title:</td><td>denial-of-service (dos) attacks on load frequency control in smart grids</td></tr><tr><td>Source:</td><td>2013 ieee pes innovative smart grid technologies conference, isgt 2013</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/isgt.2013.6497846	-0.8346	-0.159	3	267	361	168	4.2838	2013	168	4.2838
446	habibzadeh (2019a)	"<table><tr><td>Authors:</td><td>habibzadeh, hadi; nussbaum, brian h.; anjomshoa, f.; kantarci, b.; soyata, t.</td></tr><tr><td>Title:</td><td>a survey on cybersecurity, data privacy, and policy issues in cyber-physical system deployments in smart cities</td></tr><tr><td>Source:</td><td>sustainable cities and society, 50</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.scs.2019.101660	0.7511	-0.2199	1	183	294	148	5.2422	2019	148	5.2422
447	sahoo (2019)	"<table><tr><td>Authors:</td><td>sahoo, subham; mishra, sukumar; peng, jimmy chih-hsien; dragicevic, tomislav</td></tr><tr><td>Title:</td><td>a stealth cyber-attack detection strategy for dc microgrids</td></tr><tr><td>Source:</td><td>ieee transactions on power electronics, 34(8), 8162-8174</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tpel.2018.2879886	-0.8698	0.2405	2	343	618	153	5.4193	2019	153	5.4193
451	cho (2020)	"<table><tr><td>Authors:</td><td>cho, jin-hee; sharma, dilli p.; alavizadeh, hooman; yoon, seunghyun; ben-asher, noam; moore, terrence j.; kim, dong seong; lim, hyuk; nelson, frederica f.</td></tr><tr><td>Title:</td><td>toward proactive, adaptive defense: a survey on moving target defense</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 22(1), 709-745</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/comst.2019.2963791	0.7018	0.0743	1	83	154	147	6.0114	2020	147	6.0114
452	zonouz (2012)	"<table><tr><td>Authors:</td><td>zonouz, saman; rogers, katherine m.; berthier, robin; bobba, rakesh b.; sanders, william h.; overbye, thomas j.</td></tr><tr><td>Title:</td><td>scpse: security-oriented cyber-physical state estimation for power grid critical infrastructures</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 3(4), 1790-1799</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1109/tsg.2012.2217762	-0.7042	-0.297	4	359	641	148	3.5668	2012	148	3.5668
454	zhang (2020a)	"<table><tr><td>Authors:</td><td>zhang, tian-yu; ye, dan</td></tr><tr><td>Title:</td><td>false data injection attacks with complete stealthiness in cyber–physical systems: a self-generated approach</td></tr><tr><td>Source:</td><td>automatica, 120</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.automatica.2020.109117	-0.7252	0.5166	2	238	434	153	6.2568	2020	153	6.2568
466	satchidanandan (2017)	"<table><tr><td>Authors:</td><td>satchidanandan, bharadwaj; kumar, p.r.</td></tr><tr><td>Title:</td><td>dynamic watermarking: active defense of networked cyber-physical systems</td></tr><tr><td>Source:</td><td>proceedings of the ieee, 105(2), 219-240</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/jproc.2016.2575064	-0.4568	0.2343	2	211	271	156	4.752	2017	156	4.752
469	elmasry (2020)	"<table><tr><td>Authors:</td><td>elmasry, wisam; akbulut, akhan; zaim, abdul halim</td></tr><tr><td>Title:</td><td>evolving deep learning architectures for network intrusion detection using a double pso metaheuristic</td></tr><tr><td>Source:</td><td>computer networks, 168</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.comnet.2019.107042	1.1835	0.0413	1	179	383	153	6.2568	2020	153	6.2568
470	el-rewini (2020a)	"<table><tr><td>Authors:</td><td>el-rewini, zeinab; sadatsharan, karthikeyan; selvaraj, daisy flora; plathottam, siby jose; ranganathan, prakash</td></tr><tr><td>Title:</td><td>cybersecurity challenges in vehicular communications</td></tr><tr><td>Source:</td><td>vehicular communications, 23</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.vehcom.2019.100214	0.5974	-0.0315	1	107	167	153	6.2568	2020	153	6.2568
471	kilincer (2021)	"<table><tr><td>Authors:</td><td>kilincer, ilhan firat; ertam, fatih; sengur, abdulkadir</td></tr><tr><td>Title:</td><td>machine learning methods for cyber security intrusion detection: datasets and comparative study</td></tr><tr><td>Source:</td><td>computer networks, 188</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.comnet.2021.107840	1.1615	-0.0156	1	121	174	147	7.3828	2021	147	7.3828
480	hong (2014)	"<table><tr><td>Authors:</td><td>hong, junho; liu, chen-ching; govindarasu, manimaran</td></tr><tr><td>Title:</td><td>integrated anomaly detection for cyber security of the substations</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 5(4), 1643-1653</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/tsg.2013.2294473	-0.4165	-0.167	4	201	281	167	4.8708	2014	167	4.8708
485	de la torre parra (2020)	"<table><tr><td>Authors:</td><td>de la torre parra, gonzalo; rad, paul; choo, kim-kwang raymond; beebe, nicole</td></tr><tr><td>Title:</td><td>detecting internet of things attacks using distributed deep learning</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 163</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.jnca.2020.102662	1.154	-0.0458	1	105	147	146	5.9705	2020	146	5.9705
488	li (2018a)	"<table><tr><td>Authors:</td><td>li, yuzhe; shi, ling; chen, tongwen</td></tr><tr><td>Title:</td><td>detection against linear deception attacks on multi-sensor remote state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on control of network systems, 5(3), 846-856</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tcns.2017.2648508	-0.6961	0.2346	2	319	466	161	5.4254	2018	161	5.4254
489	kim (2015)	"<table><tr><td>Authors:</td><td>kim, jinsub; tong, lang; thomas, robert j.</td></tr><tr><td>Title:</td><td>subspace methods for data attack on state estimation: a data driven approach</td></tr><tr><td>Source:</td><td>ieee transactions on signal processing, 63(5), 1102-1114</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/tsp.2014.2385670	-1.0508	-0.2131	3	339	606	162	4.2566	2015	162	4.2566
491	wu (2020a)	"<table><tr><td>Authors:</td><td>wu, wufei; li, renfa; xie, guoqi; an, jiyao; bai, yang; zhou, jia; li, keqin</td></tr><tr><td>Title:</td><td>a survey of intrusion detection for in-vehicle networks</td></tr><tr><td>Source:</td><td>ieee transactions on intelligent transportation systems, 21(3), 919-933</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tits.2019.2908074	0.5613	-0.0229	1	96	214	161	6.5839	2020	161	6.5839
499	deng (2017c)	"<table><tr><td>Authors:</td><td>deng, ruilong; zhuang, peng; liang, hao</td></tr><tr><td>Title:</td><td>ccpa: coordinated cyber-physical attacks and countermeasures in smart grid</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 8(5), 2420-2430</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2702125	-0.9549	-0.3294	3	310	652	163	4.9653	2017	163	4.9653
500	ahmed (2019a)	"<table><tr><td>Authors:</td><td>ahmed, saeed; lee, youngdoo; hyun, seung-ho; koo, insoo</td></tr><tr><td>Title:</td><td>unsupervised machine learning-based detection of covert data integrity assault in smart grid networks utilizing isolation forest</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 14(10), 2765-2777</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tifs.2019.2902822	-0.5389	-0.1747	4	562	1337	150	5.313	2019	150	5.313
504	pajic (2017a)	"<table><tr><td>Authors:</td><td>pajic, miroslav; lee, insup; pappas, george j.</td></tr><tr><td>Title:</td><td>attack-resilient state estimation for noisy dynamical systems</td></tr><tr><td>Source:</td><td>ieee transactions on control of network systems, 4(1), 82-92</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tcns.2016.2607420	-0.5318	0.2976	2	397	749	134	4.0819	2017	134	4.0819
507	adi (2020)	"<table><tr><td>Authors:</td><td>adi, erwin; anwar, adnan; baig, zubair; zeadally, sherali</td></tr><tr><td>Title:</td><td>machine learning and data analytics for the iot</td></tr><tr><td>Source:</td><td>neural computing and applications, 32(20), 16205-16233</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1007/s00521-020-04874-y	0.6659	-0.1891	1	166	206	131	5.3571	2020	131	5.3571
508	radoglou-grammatikis (2019)	"<table><tr><td>Authors:</td><td>radoglou-grammatikis, panagiotis i.; sarigiannidis, panagiotis g.</td></tr><tr><td>Title:</td><td>securing the smart grid: a comprehensive compilation of intrusion detection and prevention systems</td></tr><tr><td>Source:</td><td>ieee access, 7, 46595-46620</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2909807	0.5146	0.0164	1	367	659	133	4.7109	2019	133	4.7109
513	nazir (2017)	"<table><tr><td>Authors:</td><td>nazir, sajid; patel, shushma; patel, dilip</td></tr><tr><td>Title:</td><td>assessing and augmenting scada cyber security: a survey of techniques</td></tr><tr><td>Source:</td><td>computers and security, 70, 436-454</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.cose.2017.06.010	-0.1154	0.0862	4	257	339	131	3.9905	2017	131	3.9905
514	li (2019a)	"<table><tr><td>Authors:</td><td>li, ling; he, wu; xu, li; ash, ivan; anwar, mohd; yuan, xiaohong</td></tr><tr><td>Title:</td><td>investigating the impact of cybersecurity policy awareness on employees’ cybersecurity behavior</td></tr><tr><td>Source:</td><td>international journal of information management, 45, 13-24</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijinfomgt.2018.10.017	0.4902	0.3056	5	14	77	138	4.888	2019	138	4.888
516	yohanandhan (2020)	"<table><tr><td>Authors:</td><td>yohanandhan, rajaa vikhram; elavarasan, rajvikram madurai; manoharan, premkumar; mihet-popa, lucian</td></tr><tr><td>Title:</td><td>cyber-physical power system (cpps): a review on modeling, simulation, and analysis with cyber security applications</td></tr><tr><td>Source:</td><td>ieee access, 8, 151019-151064</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3016826	-0.5591	-0.0746	4	558	1524	132	5.398	2020	132	5.398
519	kurt (2018a)	"<table><tr><td>Authors:</td><td>kurt, mehmet necip; ogundijo, oyetunji; li, chong; wang, xiaodong</td></tr><tr><td>Title:</td><td>online cyber-attack detection in smart grid: a reinforcement learning approach</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(5), 5174-5185</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2878570	-0.8237	-0.3083	3	359	699	142	4.7851	2018	142	4.7851
520	friedberg (2017)	"<table><tr><td>Authors:</td><td>friedberg, ivo; mclaughlin, kieran; smith, paul; laverty, david; sezer, sakir</td></tr><tr><td>Title:</td><td>stpa-safesec: safety and security analysis for cyber-physical systems</td></tr><tr><td>Source:</td><td>journal of information security and applications, 34, 183-196</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.jisa.2016.05.008	-0.4011	-0.1792	4	238	343	137	4.1733	2017	137	4.1733
522	lu (2017)	"<table><tr><td>Authors:</td><td>lu, yang</td></tr><tr><td>Title:</td><td>cyber physical system (cps)-based industry 4.0: a survey</td></tr><tr><td>Source:</td><td>journal of industrial integration and management, 2(3)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1142/s2424862217500142	-0.2497	0.124	2	487	1180	134	4.0819	2017	134	4.0819
525	lima filho (2019)	"<table><tr><td>Authors:</td><td>lima filho, francisco sales de; silveira, frederico a. f.; de medeiros brito junior, agostinho; vargas-solar, genoveva; silveira, luiz f.</td></tr><tr><td>Title:</td><td>smart detection: an online approach for dos/ddos attack detection using machine learning</td></tr><tr><td>Source:</td><td>security and communication networks, 2019</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1155/2019/1574749	0.9893	-0.0725	1	169	219	145	5.1359	2019	145	5.1359
527	valenzuela (2013)	"<table><tr><td>Authors:</td><td>valenzuela, jorge; wang, jianhui; bissinger, nancy</td></tr><tr><td>Title:</td><td>real-time intrusion detection in power system operations</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 28(2), 1052-1062</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/tpwrs.2012.2224144	-1.0844	-0.3456	3	234	428	144	3.6718	2013	144	3.6718
531	homoliak (2019)	"<table><tr><td>Authors:</td><td>homoliak, ivan; toffalini, flavio; guarnizo, juan; elovici, yuval; ochoa, martín</td></tr><tr><td>Title:</td><td>insight into insiders and it: a survey of insider threat taxonomies, analysis, modeling, and countermeasures</td></tr><tr><td>Source:</td><td>acm computing surveys, 52(2)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1145/3303771	0.972	0.1199	1	60	87	131	4.64	2019	131	4.64
532	vellaithurai (2015)	"<table><tr><td>Authors:</td><td>vellaithurai, ceeman; srivastava, anurag; zonouz, saman; berthier, robin</td></tr><tr><td>Title:</td><td>cpindex: cyber-physical vulnerability assessment for power-grid infrastructures</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 6(2), 566-575</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/tsg.2014.2372315	-0.4341	-0.1932	4	176	229	142	3.7311	2015	142	3.7311
537	li (2017b)	"<table><tr><td>Authors:</td><td>li, zhiyi; shahidehpour, mohammad; aminifar, farrokh</td></tr><tr><td>Title:</td><td>cybersecurity in distributed power systems</td></tr><tr><td>Source:</td><td>proceedings of the ieee, 105(7), 1367-1388</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/jproc.2017.2687865	-0.5949	-0.1717	4	489	1068	139	4.2342	2017	139	4.2342
541	yamin (2020)	"<table><tr><td>Authors:</td><td>yamin, muhammad mudassar; katt, basel; gkioulos, vasileios</td></tr><tr><td>Title:</td><td>cyber ranges and security testbeds: scenarios, functions, tools and architecture</td></tr><tr><td>Source:</td><td>computers and security, 88</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.cose.2019.101636	0.0547	0.0106	4	122	143	131	5.3571	2020	131	5.3571
542	chen (2021a)	"<table><tr><td>Authors:</td><td>chen, dongliang; wawrzynski, paweł; lv, zhihan</td></tr><tr><td>Title:</td><td>cyber security in smart cities: a review of deep learning-based applications and case studies</td></tr><tr><td>Source:</td><td>sustainable cities and society, 66</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.scs.2020.102655	1.1563	0.0378	1	182	318	140	7.0313	2021	140	7.0313
544	srivastava (2013)	"<table><tr><td>Authors:</td><td>srivastava, anurag; morris, thomas; ernster, timothy; vellaithurai, ceeman; pan, shengyi; adhikari, uttam</td></tr><tr><td>Title:</td><td>modeling cyber-physical vulnerability of the smart grid with incomplete information</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 4(1), 235-244</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/tsg.2012.2232318	-0.6338	-0.2358	4	217	264	142	3.6208	2013	142	3.6208
545	ieracitano (2020)	"<table><tr><td>Authors:</td><td>ieracitano, cosimo; adeel, ahsan; morabito, francesco carlo; hussain, amir</td></tr><tr><td>Title:</td><td>a novel statistical analysis and autoencoder driven intelligent intrusion detection approach</td></tr><tr><td>Source:</td><td>neurocomputing, 387, 51-62</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.neucom.2019.11.016	1.1919	0.039	1	142	254	133	5.4389	2020	133	5.4389
