id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
387	deng (2017c)	"<table><tr><td>Authors:</td><td>deng, ruilong; zhuang, peng; liang, hao</td></tr><tr><td>Title:</td><td>ccpa: coordinated cyber-physical attacks and countermeasures in smart grid</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 8(5), 2420-2430</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2702125	-0.9363	-0.3286	3	362	846	119	5.2919	2017	119	5.2919
388	tan (2017b)	"<table><tr><td>Authors:</td><td>tan, rui; nguyen, hoang hai; foo, eddy. y. s.; yau, david k. y.; kalbarczyk, zbigniew; iyer, ravishankar k.; gooi, hoay beng</td></tr><tr><td>Title:</td><td>modeling and mitigating impact of false data injection attacks on automatic generation control</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 12(7), 1609-1624</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tifs.2017.2676721	-0.6777	0.075	2	440	803	119	5.2919	2017	119	5.2919
389	pajic (2017a)	"<table><tr><td>Authors:</td><td>pajic, miroslav; lee, insup; pappas, george j.</td></tr><tr><td>Title:</td><td>attack-resilient state estimation for noisy dynamical systems</td></tr><tr><td>Source:</td><td>ieee transactions on control of network systems, 4(1), 82-92</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tcns.2016.2607420	-0.5314	0.324	2	463	991	119	5.2919	2017	119	5.2919
396	deng (2019a)	"<table><tr><td>Authors:</td><td>deng, ruilong; zhuang, peng; liang, hao</td></tr><tr><td>Title:</td><td>false data injection attacks against state estimation in power distribution systems</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(3), 2871-2881</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2813280	-0.9622	-0.3243	3	364	670	117	6.0069	2019	117	6.0069
397	fernandez-carames (2020)	"<table><tr><td>Authors:</td><td>fernandez-carames, tiago m.; fraga-lamas, paula</td></tr><tr><td>Title:</td><td>towards post-quantum blockchain: a review on blockchain cryptography resistant to quantum computing attacks</td></tr><tr><td>Source:</td><td>ieee access, 8, 21091-21116</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.2968985	0.6543	-0.257	1	122	286	116	7.1395	2020	116	7.1395
398	ding (2019)	"<table><tr><td>Authors:</td><td>ding, wenxiu; jing, xuyang; yan, zheng; yang, laurence t.</td></tr><tr><td>Title:</td><td>a survey on data fusion in internet of things: towards secure and privacy-preserving fusion</td></tr><tr><td>Source:</td><td>information fusion, 51, 129-144</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.inffus.2018.12.001	0.0166	-0.3567	3	277	404	116	5.9555	2019	116	5.9555
407	mitchell (2014b)	"<table><tr><td>Authors:</td><td>mitchell, robert; chen, ing-ray</td></tr><tr><td>Title:</td><td>a survey of intrusion detection in wireless network applications</td></tr><tr><td>Source:</td><td>computer communications, 42, 1-23</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.comcom.2014.01.012	0.3763	0.1275	1	158	244	115	4.6876	2014	115	4.6876
411	chen (2019a)	"<table><tr><td>Authors:</td><td>chen, bo; ho, daniel w. c.; zhang, wen-an; yu, li</td></tr><tr><td>Title:</td><td>distributed dimensionality reduction fusion estimation for cyber-physical systems under dos attacks</td></tr><tr><td>Source:</td><td>ieee transactions on systems man cybernetics-systems, 49(2), 455-468</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsmc.2017.2697450	-0.7755	0.4882	2	304	583	114	5.8529	2019	114	5.8529
412	ghosal (2019)	"<table><tr><td>Authors:</td><td>ghosal, amrita; conti, mauro</td></tr><tr><td>Title:</td><td>key management systems for smart grid advanced metering infrastructure: a survey</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 21(3), 2831-2848</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/comst.2019.2907650	-0.13	-0.3446	4	229	604	114	5.8529	2019	114	5.8529
413	zhao (2018)	"<table><tr><td>Authors:</td><td>zhao, junbo; mili, lamine; wang, meng</td></tr><tr><td>Title:</td><td>a generalized false data injection attacks against power system nonlinear state estimator and countermeasures</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 33(5), 4868-4877</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tpwrs.2018.2794468	-1.1396	-0.3231	3	329	919	114	5.181	2018	114	5.181
414	valenzuela (2013)	"<table><tr><td>Authors:</td><td>valenzuela, jorge; wang, jianhui; bissinger, nancy</td></tr><tr><td>Title:</td><td>real-time intrusion detection in power system operations</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 28(2), 1052-1062</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/tpwrs.2012.2224144	-1.0897	-0.2569	3	288	619	114	3.6305	2013	114	3.6305
416	habibzadeh (2019)	"<table><tr><td>Authors:</td><td>habibzadeh, hadi; nussbaum, brian h.; anjomshoa, fazel; kantarci, burak; soyata, tolga</td></tr><tr><td>Title:</td><td>a survey on cybersecurity, data privacy, and policy issues in cyber-physical system deployments in smart cities</td></tr><tr><td>Source:</td><td>sustainable cities and society, 50</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.scs.2019.101660	0.7751	-0.2093	1	232	393	113	5.8015	2019	113	5.8015
417	hu (2016b)	"<table><tr><td>Authors:</td><td>hu, fei; lu, yu; vasilakos, athanasios v.; hao, qi; ma, rui; patil, yogendra; zhang, ting; lu, jiang; li, xin; xiong, neal n.</td></tr><tr><td>Title:</td><td>robust cyber-physical systems: concept, models, and implementation</td></tr><tr><td>Source:</td><td>future generation computer systems-the international journal of escience, 56, 449-475</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.future.2015.06.006	-0.4041	0.1858	2	397	744	113	5.3732	2016	113	5.3732
418	sarker (2020a)	"<table><tr><td>Authors:</td><td>sarker, iqbal h.; kayes, a. s. m.; badsha, shahriar; alqahtani, hamed; watters, paul; ng, alex</td></tr><tr><td>Title:</td><td>cybersecurity data science: an overview from machine learning perspective</td></tr><tr><td>Source:</td><td>journal of big data, 7(1)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1186/s40537-020-00318-5	1.1655	0.049	1	252	733	112	6.8933	2020	112	6.8933
419	ye (2019a)	"<table><tr><td>Authors:</td><td>ye, dan; zhang, tian-yu; guo, ge</td></tr><tr><td>Title:</td><td>stochastic coding detection scheme in cyber-physical systems against replay attack</td></tr><tr><td>Source:</td><td>information sciences, 481, 432-444</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ins.2018.12.091	-0.7426	0.5254	2	322	906	112	5.7502	2019	112	5.7502
421	chen (2021)	"<table><tr><td>Authors:</td><td>chen, dongliang; wawrzynski, pawel; lv, zhihan</td></tr><tr><td>Title:</td><td>cyber security in smart cities: a review of deep learning-based applications and case studies</td></tr><tr><td>Source:</td><td>sustainable cities and society, 66</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.scs.2020.102655	1.1978	-0.0167	1	194	403	111	10.0148	2021	111	10.0148
422	yaacoub (2020a)	"<table><tr><td>Authors:</td><td>yaacoub, jean-paul a.; salman, ola; noura, hassan n.; kaaniche, nesrine; chehab, ali; malli, mohamad</td></tr><tr><td>Title:</td><td>cyber-physical systems security: limitations, issues and future trends</td></tr><tr><td>Source:</td><td>microprocessors and microsystems, 77</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.micpro.2020.103201	0.2847	0.0207	1	686	1959	111	6.8318	2020	111	6.8318
423	elmasry (2020)	"<table><tr><td>Authors:</td><td>elmasry, wisam; akbulut, akhan; zaim, abdul halim</td></tr><tr><td>Title:</td><td>evolving deep learning architectures for network intrusion detection using a double pso metaheuristic</td></tr><tr><td>Source:</td><td>computer networks, 168</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.comnet.2019.107042	1.2182	0.0319	1	179	436	111	6.8318	2020	111	6.8318
424	shaukat (2020a)	"<table><tr><td>Authors:</td><td>shaukat, kamran; luo, suhuai; varadharajan, vijay; hameed, ibrahim a.; xu, min</td></tr><tr><td>Title:</td><td>a survey on machine learning techniques for cyber security in the last decade</td></tr><tr><td>Source:</td><td>ieee access, 8, 222310-222354</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3041951	1.1548	0.0585	1	294	1373	111	6.8318	2020	111	6.8318
425	ahmed (2019a)	"<table><tr><td>Authors:</td><td>ahmed, saeed; lee, youngdoo; hyun, seung-ho; koo, insoo</td></tr><tr><td>Title:</td><td>unsupervised machine learning-based detection of covert data integrity assault in smart grid networks utilizing isolation forest</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 14(10), 2765-2777</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tifs.2019.2902822	-0.5222	-0.1964	4	575	1516	111	5.6988	2019	111	5.6988
434	kurt (2019a)	"<table><tr><td>Authors:</td><td>kurt, mehmet necip; ogundijo, oyetunji; li, chong; wang, xiaodong</td></tr><tr><td>Title:</td><td>online cyber-attack detection in smart grid: a reinforcement learning approach</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(5), 5174-5185</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2878570	-0.6846	-0.3538	3	407	857	110	5.6475	2019	110	5.6475
438	ao (2016)	"<table><tr><td>Authors:</td><td>ao, wei; song, yongdong; wen, changyun</td></tr><tr><td>Title:</td><td>adaptive cyber-physical system attack detection and reconstruction with application to power systems</td></tr><tr><td>Source:</td><td>iet control theory and applications, 10(12), 1458-1468</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1049/iet-cta.2015.1147	-0.7264	0.222	2	393	702	109	5.183	2016	109	5.183
441	chen (2019b)	"<table><tr><td>Authors:</td><td>chen, ying; huang, shaowei; liu, feng; wang, zhisheng; sun, xinwei</td></tr><tr><td>Title:</td><td>evaluation of reinforcement learning-based false data injection attack to automatic voltage control</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(2), 2158-2169</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2790704	-0.9261	-0.3029	3	380	876	108	5.5448	2019	108	5.5448
444	lu (2019b)	"<table><tr><td>Authors:</td><td>lu, hongfang; huang, kun; azimi, mohammadamin; guo, lijun</td></tr><tr><td>Title:</td><td>blockchain technology in the oil and gas industry: a review of applications, opportunities, challenges, and risks</td></tr><tr><td>Source:</td><td>ieee access, 7, 41426-41444</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2907695	0.6425	-0.2498	1	116	450	107	5.4935	2019	107	5.4935
446	do (2017a)	"<table><tr><td>Authors:</td><td>do, cuong t.; tran, nguyen h.; hong, choongseon; kamhoua, charles a.; kwiat, kevin a.; blasch, erik; ren, shaolei; pissinou, niki; iyengar, sundaraja sitharama</td></tr><tr><td>Title:</td><td>game theory for cyber security and privacy</td></tr><tr><td>Source:</td><td>acm computing surveys, 50(2)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1145/3057268	-0.2925	0.2498	2	204	258	107	4.7583	2017	107	4.7583
447	han (2014)	"<table><tr><td>Authors:</td><td>han, song; xie, miao; chen, hsiao-hwa; ling, yun</td></tr><tr><td>Title:</td><td>intrusion detection in cyber-physical systems: techniques and challenges</td></tr><tr><td>Source:</td><td>ieee systems journal, 8(4), 1049-1059</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/jsyst.2013.2257594	-0.1718	0.2199	2	201	280	107	4.3615	2014	107	4.3615
449	qiu (2021)	"<table><tr><td>Authors:</td><td>qiu, junyang; zhang, jun; luo, wei; pan, lei; nepal, surya; xiang, yang</td></tr><tr><td>Title:</td><td>a survey of android malware detection with deep neural models</td></tr><tr><td>Source:</td><td>acm computing surveys, 53(6)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1145/3417978	1.0881	0.1156	1	122	325	106	9.5637	2021	106	9.5637
453	cho (2020)	"<table><tr><td>Authors:</td><td>cho, jin-hee; sharma, dilli p.; alavizadeh, hooman; yoon, seunghyun; ben-asher, noam; moore, terrence j.; kim, dong seong; lim, hyuk; nelson, frederica f.</td></tr><tr><td>Title:</td><td>toward proactive, adaptive defense: a survey on moving target defense</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 22(1), 709-745</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/comst.2019.2963791	0.7882	0.1543	1	95	182	105	6.4625	2020	105	6.4625
456	alrashdi (2019)	"<table><tr><td>Authors:</td><td>alrashdi, ibrahim; alqazzaz, ali; aloufi, esam; alharthi, raed; zohdy, mohamed; ming, hua</td></tr><tr><td>Title:</td><td>ad-iot: anomaly detection of iot cyberattacks in smart city using machine leaming</td></tr><tr><td>Source:</td><td>2019 ieee 9th annual computing and communication workshop and conference (ccwc), 305-310</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"		1.0257	-0.1082	1	185	293	105	5.3908	2019	105	5.3908
457	lu (2017)	"<table><tr><td>Authors:</td><td>lu, yang</td></tr><tr><td>Title:</td><td>cyber physical system (cps)-based industry 4.0: a survey</td></tr><tr><td>Source:</td><td>journal of industrial integration and management-innovation and entrepreneurship, 2(3)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1142/s2424862217500142	-0.2039	0.2073	2	530	1550	105	4.6693	2017	105	4.6693
458	li (2017a)	"<table><tr><td>Authors:</td><td>li, zhiyi; shahidehpour, mohammad; aminifar, farrokh</td></tr><tr><td>Title:</td><td>cybersecurity in distributed power systems</td></tr><tr><td>Source:</td><td>proceedings of the ieee, 105(7), 1367-1388</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/jproc.2017.2687865	-0.6122	-0.1885	3	492	1119	105	4.6693	2017	105	4.6693
463	sun (2020)	"<table><tr><td>Authors:</td><td>sun, qi; zhang, kunwu; shi, yang</td></tr><tr><td>Title:</td><td>resilient model predictive control of cyber-physical systems under dos attacks</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 16(7), 4920-4927</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tii.2019.2963294	-0.6409	0.5169	2	254	524	104	6.4009	2020	104	6.4009
466	karimipour (2019)	"<table><tr><td>Authors:</td><td>karimipour, hadis; dehghantanha, ali; parizi, reza m.; choo, kim-kwang raymond; leung, henry</td></tr><tr><td>Title:</td><td>a deep and scalable unsupervised machine learning system for cyber-attack detection in large-scale smart grids</td></tr><tr><td>Source:</td><td>ieee access, 7, 80778-80788</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2920326	-0.7423	-0.3578	3	330	540	104	5.3394	2019	104	5.3394
468	cui (2018)	"<table><tr><td>Authors:</td><td>cui, lei; xie, gang; qu, youyang; gao, longxiang; yang, yunyun</td></tr><tr><td>Title:</td><td>security and privacy in smart cities: challenges and opportunities</td></tr><tr><td>Source:</td><td>ieee access, 6, 46134-46145</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/access.2018.2853985	0.7218	-0.2133	1	238	562	104	4.7265	2018	104	4.7265
473	amini (2018)	"<table><tr><td>Authors:</td><td>amini, sajjad; pasqualetti, fabio; mohsenian-rad, hamed</td></tr><tr><td>Title:</td><td>dynamic load altering attacks against power system stability: attack models and protection schemes</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(4), 2862-2872</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2016.2622686	-0.6	-0.0166	4	401	593	103	4.6811	2018	103	4.6811
477	kim (2021a)	"<table><tr><td>Authors:</td><td>kim, kyounggon; kim, jun seok; jeong, seonghoon; park, jo-hee; kim, huy kang</td></tr><tr><td>Title:</td><td>cybersecurity for autonomous vehicles: review of attacks and defense</td></tr><tr><td>Source:</td><td>computers & security, 103</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.cose.2020.102150	0.6882	0.1219	1	93	296	102	9.2028	2021	102	9.2028
482	trappey (2016)	"<table><tr><td>Authors:</td><td>trappey, amy j. c.; trappey, charles v.; govindarajan, usharani hareesh; sun, john j.; chuang, allen c.</td></tr><tr><td>Title:</td><td>a review of technology standards and patent portfolios for enabling cyber-physical systems in advanced manufacturing</td></tr><tr><td>Source:</td><td>ieee access, 4, 7356-7382</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1109/access.2016.2619360	-0.301	0.1748	2	373	641	102	4.8501	2016	102	4.8501
484	kilincer (2021)	"<table><tr><td>Authors:</td><td>kilincer, ilhan firat; ertam, fatih; sengur, abdulkadir</td></tr><tr><td>Title:</td><td>machine learning methods for cyber security intrusion detection: datasets and comparative study</td></tr><tr><td>Source:</td><td>computer networks, 188</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.comnet.2021.107840	1.1913	-0.0196	1	181	413	101	9.1126	2021	101	9.1126
485	radoglou-grammatikis (2019)	"<table><tr><td>Authors:</td><td>radoglou-grammatikis, panagiotis, i; sarigiannidis, panagiotis g.</td></tr><tr><td>Title:</td><td>securing the smart grid: a comprehensive compilation of intrusion detection and prevention systems</td></tr><tr><td>Source:</td><td>ieee access, 7, 46595-46620</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2909807	0.4637	-0.0997	1	433	1068	101	5.1854	2019	101	5.1854
